[INFO ] [2022-05-12 13:49:34,649] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-23 16:40:10,464] Personal_Detail - Step 02: Input Driver license with value is DV6054
[INFO ] [2022-09-23 16:40:10,531] Personal_Detail - Step 03: Input SSN number with value is SSN6054
[INFO ] [2022-09-23 16:40:40,693] Contact_Detail - Step 01: Click on Contact Detail link
[INFO ] [2022-09-23 16:40:46,651] Contact_Detail - Step 02: Input address Street 1 with value is: street16054
[INFO ] [2022-09-23 16:40:46,750] Contact_Detail - Step 03: Input address Street 2 with value is: street26054
[INFO ] [2022-09-23 16:40:46,819] Contact_Detail - Step 04: Input address State/Province with value is: Binh Duong
[INFO ] [2022-09-23 16:40:46,889] Contact_Detail - Step 05: Input address Zip/Postal code with value is: 72000
[INFO ] [2022-09-23 16:40:46,958] Contact_Detail - Step 06: Select country from dropdown list with value is: Viet Nam
[INFO ] [2022-09-23 16:40:51,403] Contact_Detail - Step 07: Input Telephone  Home with number is: 02743826054
[INFO ] [2022-09-23 16:40:51,505] Contact_Detail - Step 08: Input Telephone Mobile with number is: 09173826054
[INFO ] [2022-09-23 16:40:51,587] Contact_Detail - Step 09: Input Telephone Work with number is: 02283826054
[INFO ] [2022-09-23 16:40:51,661] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-23 16:40:51,920] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-23 16:40:53,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:40:58,039] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-23 16:40:58,749] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-23 16:40:59,551] Emergency_Detail - Step 03: Input to Name textbox with name is: emergencyName
[INFO ] [2022-09-23 16:40:59,637] Emergency_Detail - Step 04: Input to Relationship textbox with value is: Em
[INFO ] [2022-09-23 16:40:59,696] Emergency_Detail - Step 05: Input to Home telephone textbox with value is: 02381234567
[INFO ] [2022-09-23 16:40:59,791] Emergency_Detail - Step 06: Input to Mobile phone textbox with value is: 0917382111
[INFO ] [2022-09-23 16:40:59,861] Emergency_Detail - Step 07: Input to Work telephone textbox with value is: 02382345678
[INFO ] [2022-09-23 16:40:59,966] Emergency_Detail - Step 08: Click on Save button
[INFO ] [2022-09-23 16:41:00,242] Emergency_Detail - Step 09: Verify success saved Emergency detail info message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:41:00,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:00,541] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-23 16:41:01,207] Assigned_Dependents - Step 02: Click on Add dependent button
[INFO ] [2022-09-23 16:41:02,065] Assigned_Dependents - Step 03: Input to Dependent Name textbox with value is: Dependent6054
[INFO ] [2022-09-23 16:41:02,155] Assigned_Dependents - Step 04: Select Dependent Relationship in dropdown list with value is: Child
[INFO ] [2022-09-23 16:41:04,763] Assigned_Dependents - Step 05: Input to Dependent DOB with value is 2017-10-09
[INFO ] [2022-09-23 16:41:04,853] Assigned_Dependents - Step 06: Click on Save button
[INFO ] [2022-09-23 16:41:05,141] Assigned_Dependents - Step 07: Verify success added dependent massge displayed with value is 'Successfully Saved'
[INFO ] [2022-09-23 16:41:05,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:05,453] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-23 16:41:06,408] Edit_View_Job - Step 02: Input to Joined Date textbox with value is: 2021-12-15
[INFO ] [2022-09-23 16:41:09,527] Edit_View_Job - Step 03: Select Job title in dropdown list with value is: QA Lead
[INFO ] [2022-09-23 16:41:12,660] Edit_View_Job - Step 04: Select Job Category in dropdown list with value is: Professionals
[INFO ] [2022-09-23 16:41:15,552] Edit_View_Job - Step 05: Select Job Sub Unit in dropdown list with value is: Quality Assurance
[INFO ] [2022-09-23 16:41:19,988] Edit_View_Job - Step 06: Select Job status in dropdown list with value is: Full-Time Permanent
[INFO ] [2022-09-23 16:41:23,672] Edit_View_Job - Step 07: Select Job location in dropdown list with value is: New York Sales Office
[INFO ] [2022-09-23 16:41:27,166] Edit_View_Job - Step 08: Click on Save button
[INFO ] [2022-09-23 16:41:27,698] Edit_View_Job - Step 09: Verify success added job message displayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:41:31,317]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:31,320] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-23 16:41:32,259] Edit_View_Salary - Step 02: Click on Add button
[INFO ] [2022-09-23 16:41:33,472] Edit_View_Salary - Step 03: Input to Salary component textbox with value is: Main Income
[INFO ] [2022-09-23 16:41:33,531] Edit_View_Salary - Step 04: Input to Salary Amount textbox with value is: 10000
[INFO ] [2022-09-23 16:41:33,590] Edit_View_Salary - Step 05: Select Pay Grade option in dropdown list with value is: Grade 5
[INFO ] [2022-09-23 16:41:37,311] Edit_View_Salary - Step 06: Select Pay Frequency option in dropdown list with value is: Monthly
[INFO ] [2022-09-23 16:41:40,521] Qualifications - Step 01: Open Qualifications page
[INFO ] [2022-09-23 16:41:41,268] Qualifications - Step 02: Click on Add Work Experience button
[INFO ] [2022-09-23 16:41:42,518] Qualifications - Step 03: Input to Company textbox with value is: ACB
[INFO ] [2022-09-23 16:41:42,610] Qualifications - Step 04: Input to Job Title textbox with value is: QA Lead
[INFO ] [2022-09-23 16:41:42,665] Qualifications - Step 05: Input to Date From textbox with value is: 2021-12-15
[INFO ] [2022-09-23 16:41:42,728] Qualifications - Step 06: Input to Date To textbox with value is: 2022-10-15
[INFO ] [2022-09-23 16:41:42,786] Qualifications - Step 07: Click on Save buton
[INFO ] [2022-09-23 16:41:43,528] Qualifications - Step 08: Verify success added work experience message dispayed with text 'Successfully Saved'
[INFO ] [2022-09-23 16:41:47,169]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:47,169] Qualifications - Step 09: Verify Company name is displayed correctly after created with value is: ACB
[INFO ] [2022-09-23 16:41:47,341]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:47,342] Qualifications - Step 10: Verify Job Title name is displayed correctly after created with value is: QA Lead
[INFO ] [2022-09-23 16:41:47,379]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:47,379] Qualifications - Step 11: Verify Date From is displayed correctly after created with value is: 2021-12-15
[INFO ] [2022-09-23 16:41:47,419]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:47,420] Qualifications - Step 12: Verify Date To is displayed correctly after created with value is: 2022-10-15
[INFO ] [2022-09-23 16:41:47,456]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:41:47,459] Search_Employee - Step 01: Open Employee list page
[INFO ] [2022-09-23 16:41:47,513] Search_Employee - Step 02: Input to Employee Name textbox with value is: Employee6054MidLastName
[INFO ] [2022-09-23 16:41:49,167] Search_Employee - Step 05: Click on Search button
[INFO ] [2022-09-23 16:41:49,607] Search_Employee - Step 06: Verify searched employee displayed that matched search conditions: LastName
[INFO ] [2022-09-23 16:41:50,645]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:41:50,646] Search_Employee - Step 07: Verify searched employee displayed that matched search conditions: QA Lead
[INFO ] [2022-09-23 16:41:50,703]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:41:50,703] Search_Employee - Step 08: Verify searched employee displayed that matched search conditions: 
[INFO ] [2022-09-23 16:41:50,748]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-09-23 16:59:25,065] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-23 16:59:38,940] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-23 16:59:39,905] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-23 16:59:39,993] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-23 16:59:42,933] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-23 16:59:45,487] Add New Employee - Step 02: Input firstname with value is: Employee1419
[INFO ] [2022-09-23 16:59:45,593] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-23 16:59:45,673] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-23 16:59:47,769] Add New Employee - Step 05: Input employee ID with value is: ID1419
[INFO ] [2022-09-23 16:59:47,896] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-23 16:59:48,194] Add New Employee - Step 07: Input to Username textbox with value is :User1419
[INFO ] [2022-09-23 16:59:48,307] Add New Employee - Step 08: Input to password textbox with value is :Abcde@1419
[INFO ] [2022-09-23 16:59:48,377] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@1419
[INFO ] [2022-09-23 16:59:48,451] Add New Employee - Step 10: Click to Save button
[INFO ] [2022-09-23 16:59:48,744] Add New Employee - Step 11: Verify the success message displayed
[INFO ] [2022-09-23 16:59:49,822]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:59:54,839] Upload_Avatar - Step 01: Click on Avatar icon
[INFO ] [2022-09-23 16:59:55,568] Upload_Avatar - Step 02: Upload avatar image
[INFO ] [2022-09-23 16:59:56,010] Upload_Avatar - Step 03: Verify uploaded avatar success message displayed
[INFO ] [2022-09-23 16:59:57,191]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 16:59:57,200] Personal_Detail - Step 01: Click on Personal Detail link
[INFO ] [2022-09-23 17:00:00,232] Personal_Detail - Step 02: Input Driver license with value is DV1419
[INFO ] [2022-09-23 17:00:00,312] Personal_Detail - Step 03: Input SSN number with value is SSN1419
[INFO ] [2022-09-23 17:00:00,385] Personal_Detail - Step 04: Input SIN number with value is SIN1419
[INFO ] [2022-09-23 17:00:00,452] Personal_Detail - Step 06: Select Gender is Male
[INFO ] [2022-09-23 17:00:00,726] Personal_Detail - Step 08: Input expire Driver license date with value is 2025-08-20
[INFO ] [2022-09-23 17:00:00,822] Personal_Detail - Step 09: Input DOB with value is 1990-10-20
[INFO ] [2022-09-23 17:00:00,893] Personal_Detail - Step 10: Select Nationality with value is American
[INFO ] [2022-09-23 17:00:03,679] Personal_Detail - Step 11:  Select Marital status with value is Married
[INFO ] [2022-09-23 17:00:06,283] Personal_Detail - Step 12: Click on Save required fields button
[INFO ] [2022-09-23 17:00:06,595] Personal_Detail - Step 13: Verify updated Required Personal detail success message displayed
[INFO ] [2022-09-23 17:00:06,922]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 17:00:06,922] Personal_Detail - Step 14: Select Blood type with value is A+
[INFO ] [2022-09-23 17:00:09,484] Personal_Detail - Step 15: Click on Save custom fields button
[INFO ] [2022-09-23 17:00:09,783] Personal_Detail - Step 16: Verify updated Custom Personal detail success message displayed
[INFO ] [2022-09-23 17:00:10,113]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-09-23 17:00:10,116] Contact_Detail - Step 01: Click on Contact Detail link
[INFO ] [2022-09-23 17:00:16,123] Contact_Detail - Step 02: Input address Street 1 with value is: street11419
[INFO ] [2022-09-23 17:00:16,225] Contact_Detail - Step 03: Input address Street 2 with value is: street21419
[INFO ] [2022-09-23 17:00:16,289] Contact_Detail - Step 04: Input address State/Province with value is: Binh Duong
[INFO ] [2022-09-23 17:00:16,354] Contact_Detail - Step 05: Input address Zip/Postal code with value is: 72000
[INFO ] [2022-09-23 17:00:16,420] Contact_Detail - Step 06: Select country from dropdown list with value is: Viet Nam
[INFO ] [2022-09-23 17:00:20,745] Contact_Detail - Step 07: Input Telephone  Home with number is: 02743821419
[INFO ] [2022-09-23 17:00:20,837] Contact_Detail - Step 08: Input Telephone Mobile with number is: 09173821419
[INFO ] [2022-09-23 17:00:20,900] Contact_Detail - Step 09: Input Telephone Work with number is: 02283821419
[INFO ] [2022-09-23 17:00:20,966] Contact_Detail - Step 10: Click on Save button
[INFO ] [2022-09-23 17:00:21,230] Contact_Detail - Step 11: Verify success saved contact detail info message displayed with text 'Successfully Updated'
[INFO ] [2022-09-23 17:00:51,392] Emergency_Detail - Step 01: Open Emergency Detail page
[INFO ] [2022-09-23 17:00:52,159] Emergency_Detail - Step 02: Click on '+ Add' button
[INFO ] [2022-09-23 17:01:09,711] Assigned_Dependents - Step 01: Open Dependents page
[INFO ] [2022-09-23 17:01:09,976] Edit_View_Job - Step 01: Open Job page
[INFO ] [2022-09-23 17:01:09,985] Edit_View_Salary - Step 01: Open Salary page
[INFO ] [2022-09-23 17:01:09,993] Qualifications - Step 01: Open Qualifications page
[INFO ] [2022-09-23 17:01:10,004] Search_Employee - Step 01: Open Employee list page
[INFO ] [2022-09-23 17:05:19,907] Pre-condition - Step 01: Open browser and access URL
[INFO ] [2022-09-23 17:05:33,129] Pre-condition - Step 02: Input admin username with value is: Admin
[INFO ] [2022-09-23 17:05:33,730] Pre-condition - Step 03: Input admin password with value is: admin123
[INFO ] [2022-09-23 17:05:33,807] Pre-condition - Step 04: Click on Login button
[INFO ] [2022-09-23 17:05:36,825] Add New Employee - Step 01: Click on 'Add' button 
[INFO ] [2022-09-23 17:05:38,265] Add New Employee - Step 02: Input firstname with value is: Employee4382
[INFO ] [2022-09-23 17:05:38,563] Add New Employee - Step 03: Input middlename with value is: Mid
[INFO ] [2022-09-23 17:05:38,656] Add New Employee - Step 04: Input lastname with value is: LastName
[INFO ] [2022-09-23 17:05:40,761] Add New Employee - Step 05: Input employee ID with value is: ID4382
[INFO ] [2022-09-23 17:05:40,853] Add New Employee - Step 06: Click on Create Login Detail button
[INFO ] [2022-09-23 17:05:41,130] Add New Employee - Step 07: Input to Username textbox with value is :User4382
[INFO ] [2022-09-23 17:05:41,242] Add New Employee - Step 08: Input to password textbox with value is :Abcde@4382
[INFO ] [2022-09-23 17:05:41,310] Add New Employee - Step 09: Input to Confirm password textbox with value is :Abcde@4382
